"ori","agency","weight","tot"
"MO0790100","PERRYVILLE",17.5452174800729,11
"WI0540100","BELOIT PD",17.5479955294866,12
"CO0621000","JOHNSTOWN",17.548863029244,11
"NB0010100","HASTINGS PD",17.5529956827858,12
"VT0060100","ST ALBANS PD",17.5764087796486,12
"WA0130000","GRANT CO SO EPHRATA",17.6028928475245,12
"MO0120000","BUTLER",17.6068280356456,11
"UT0184200","COTTONWOOD HEIGHTS POLICE DEPARTMENT",17.6362729796757,11
"VA0770100","PULASKI PD",17.6548363292995,12
"MO0260000","COLE",17.6846311119088,12
"MI8183600","YPSILANTI PD",17.7153274147193,12
"WI0170100","MENOMONIE PD",17.7336396585183,11
"NC0920000","WAKE CO SO RALEIGH",17.7352112745021,13
"FL0131900","SOUTH MIAMI PD",17.7389586602733,12
"TN0220000","DICKSON CO SO DICKSON",17.7577387572393,12
"AL0140000","CHILTON CO SO CLANTON",17.7820902798008,12
"MA0011500","YARMOUTH PD",17.7883301051407,12
"WI0050000","BROWN CO SO GREEN BAY",17.8360015844799,12
"VA1000000","BRISTOL PD",17.8556080943996,11
"WI0290000","JUNEAU CO SO MAUSTON",17.8628701254986,12
"MA0031900","TAUNTON PD",17.8685169332273,13
"MI6380800","WATERFORD TWP PD",17.8734603909918,12
"IA0630100","KNOXVILLE PD",17.8978422467176,11
"MN0271400","NEW HOPE PD",17.9037772849587,11
"VA0340000","FREDERICK CO SO WINCHESTER",17.9218850434123,13
"IN0300000","HANCOCK CO SO GREENFIELD",17.9408302065955,12
"IL0390100","CARBONDALE PD",18.0085234029624,12
"MO0501500","BYRNES MILL",18.0148333773111,12
"CA0360500","MONTCLAIR PD",18.0558418349299,12
"MN0020000","ANOKA CO SO ANOKA",18.0596201331754,13
"CA0310100","AUBURN PD",18.1409845984601,11
"IA0920000","WASHINGTON CO SO WASHINGTON",18.1453368547182,11
"OR0050300","ST. HELENS",18.1659455300693,11
"IN0840000","VIGO CO SO TERRE HAUTE",18.205158387149,12
"CA0180000","LASSEN CO SO SUSANVILLE",18.2162653291352,12
"MI5205200","SP: MARQUETTE COUNTY",18.2260162242643,12
"NC0910100","HENDERSON PD",18.2450941114882,13
"MN0180100","BRAINERD PD",18.246756108561,12
"AL0200000","COLBERT CO SO TUSCUMBIA",18.2521579365798,13
"MI2312300","EATON CO SO CHARLOTTE",18.2622504510702,12
"ID0030300","FORT HALL TRIBAL PD FORT HALL",18.3062562075387,12
"MA0112700","WEYMOUTH PD",18.3160497876085,13
"TN0540100","ATHENS PD",18.339314086029,12
"LA0170100","BAKER PD",18.352292890227,12
"MI8281200","WAYNE PD",18.3765615890084,12
"MI2921300","ALMA PD",18.4182044314921,10
"CA0270400","GREENFIELD PD",18.4182594685423,12
"NC0110000","BUNCOMBE CO SO ASHEVILLE",18.4316503420023,13
"LA0550100","HOUMA PD",18.4459463095334,12
"IA0940100","FORT DODGE PD",18.4462886302387,12
"AL0410100","FLORENCE PD",18.4494024887389,12
"TX1870000","POLK CO SO LIVINGSTON",18.4947331194888,13
"TN0580000","MARION CO SO JASPER",18.4966181312851,12
"AL0480100","DEMOPOLIS PD",18.4967133059421,13
"MI6206200","SP: NEWAYGO COUNTY",18.5083722527532,12
"MI7907900","SP: TUSCOLA COUNTY",18.5236063560749,12
"OR0050000","COLUMBIA",18.5269786073912,12
"PA0210200","CARLISLE PD",18.5522732082195,13
"AR0160000","CRAIGHEAD CO SO JONESBORO",18.5564961497116,13
"TN0160200","TULLAHOMA PD",18.5645915337201,13
"CT0008000","MERIDEN PD",18.5929473615722,14
"TX1370100","KINGSVILLE PD",18.6091760116599,14
"SC0120000","CHESTER CO SO CHESTER",18.6303762361546,13
"AZ0040600","PAYSON PD",18.6331282007648,12
"IA0770200","CLIVE PD",18.6421760195386,13
"TN0210000","DE KALB CO SO SMITHVILLE",18.6743512685101,13
"TN0350100","BOLIVAR PD",18.6757980091351,13
"AL0011900","HUEYTOWN PD",18.6773531400015,13
"UTUHP0000","UTAH HP HDQTRS SALT LAKE CITY",18.6826619665106,12
"WA0060000","CLARK CO SO VANCOUVER",18.7121910656147,11
"ID0100000","BONNEVILLE CO SO IDAHO FALLS",18.723009115692,13
"ME0160100","BIDDEFORD PD",18.7371858653618,13
"GA1480000","WARE CO SO WAYCROSS",18.7453998319175,13
"AR0600000","PULASKI CO SO LITTLE ROCK",18.7497793598559,13
"AZ0090300","SHOW LOW PD",18.753588131119,11
"WI0240100","BERLIN PD",18.7634515208405,13
"AL0380000","HOUSTON CO SO DOTHAN",18.7649521320554,13
"VTVSP1600",NA,18.8169853369843,13
"WI0490000","POLK CO SO BALSAM LAKE",18.8292346014068,13
"TN0740000","ROBERTSON CO SO SPRINGFIELD",18.8386978333786,13
"MO0280000","CRAWFORD",18.8391016761183,12
"OR0270100","DALLAS",18.8573975075055,11
"WA0171700","DES MOINES PD",18.8584988744681,11
"MS0130100","WEST POINT PD",18.8639389497812,13
"PA003SP00","SP: ARMSTRONG COUNTY",18.8716139414896,13
"NB0100100","KEARNEY PD",18.8909525323012,13
"MO0956500","ST. ANN",18.905230799581,13
"MN0740100","OWATONNA PD",18.9201161542936,13
"VA0010000","ACCOMACK CO SO ACCOMAC",18.9303110908537,13
"IA0250400","WAUKEE PD",18.9903047532662,11
"GA0010100","BAXLEY PD",19.0234452770381,13
"MN0680000","ROSEAU CO SO ROSEAU",19.0521756122435,8
"MO1080000","TEXAS",19.0635117904297,12
"AR0450000","MARION CO SO YELLVILLE",19.0867492359136,13
"MD0080000","CECIL CO SO ELKTON",19.0898594559068,14
"WA0270100","PUYALLUP PD",19.117343924892,13
"MO0957700","VINITA PARK",19.1295217753096,13
"MO0390900","WILLARD",19.1345851352679,12
"GA0420000","DAWSON CO SO DAWSONVILLE",19.1352946016846,12
"CA0431200","PALO ALTO PD",19.1691873213742,13
"NJ0050500","LOWER TWP PD CAPE MAY",19.1959935567281,13
"NM0320000","VALENCIA CO SO LOS LUNAS",19.2109924263296,14
"MO0954300","KIRKWOOD",19.220966100035,13
"OH0314200","COLERAIN TOWNSHIP",19.2245507553433,13
"KYKSP0900","SP PIKEVILLE",19.2579244878373,13
"MO0500400","HILLSBORO",19.2963424513349,13
"IL0160700","BELLWOOD PD",19.3114897548037,13
"WA0010000","ADAMS CO SO RITZVILLE",19.3374572933645,14
"OK0740100","BARTLESVILLE",19.3483554211208,13
"TN0010100","CLINTON PD",19.3716740894053,13
"MN0271900","ROBBINSDALE PD",19.379508889517,11
"VTVSP0900","STATE POLICE SHAFTSBURY",19.3964435639267,13
"LA0030000","ASCENSION CO SO DONALDSONVILLE",19.4317832076041,14
"MO0955700","PAGEDALE",19.4367295609676,13
"UT0290000","WEBER CO SO OGDEN",19.4402408639652,14
"ND0510200","MINOT PD",19.5279780607327,13
"TN0730000","ROANE CO SO KINGSTON",19.5750485529936,13
"NM0260000","SANTA FE CO SO SANTA FE",19.5852975825402,15
"PA055SP00","SP: SNYDER COUNTY",19.591327839351,13
"CA0370900","NATIONAL CITY PD",19.6157839409483,14
"IA0250000","DALLAS CO SO ADEL",19.6193674735589,13
"SC0270000","JASPER CO SO RIDGELAND",19.6945368572204,14
"KY0080000","BOONE CO SO BURLINGTON",19.70319857262,14
"TN0100000","CARTER CO SO ELIZABETHTON",19.7039439371804,13
"OR0180000","KLAMATH",19.7229275583042,13
"LA0510000","ST MARY CO SO FRANKLIN",19.7646127075155,14
"CA0192300","EL SEGUNDO PD",19.765737588512,11
"MO0281000","SULLIVAN",19.7767371596984,13
"SC0200000","FAIRFIELD CO SO WINNSBORO",19.7898362703626,14
"TX1810000","ORANGE CO SO ORANGE",19.7952657724822,13
"MS0180100","HATTIESBURG PD",19.8070076482968,14
"MO0360000","FRANKLIN",19.8103789336352,13
"VTVSP0700","STATE POLICE ST ALBANS",19.8191664669105,13
"MO0050000","BARRY",19.8445109034156,13
"WI0010000","ADAMS CO SO FRIENDSHIP",19.8543358499083,13
"SC0280100","CAMDEN PD",19.859573655595,14
"CA0310300","LINCOLN PD",19.8673970585695,14
"NC0260200","HOPE MILLS PD",19.9231055515756,14
"GA1090000","OGLETHORPE CO SO LEXINGTON",19.9528825777286,12
"TX0190500","TEXARKANA PD",19.968647697786,14
"UT0181800","SOUTH JORDAN PD",20.0464388579526,13
"MO0490700","JOPLIN",20.0635855918202,14
"AL0270000","DALLAS CO SO SELMA",20.1003581513639,14
"OH0440000","LAWRENCE",20.1173781964247,13
"GA0270000","CHATTOOGA CO SO SUMMERVILLE",20.1270399392996,14
"MI7371700","SAGINAW PD",20.1584782416626,14
"PA006SP00","SP: BERKS COUNTY",20.1817657055637,14
"IL0990000","WILL CO SO JOLIET",20.1878687313547,14
"LA0590100","BOGALUSA PD",20.1889306520305,14
"AL0520100","DECATUR PD",20.2053631235804,15
"VT0040500","COLCHESTER PD",20.2508406849825,14
"LA0400100","ALEXANDRIA PD",20.2729639940277,14
"TX1740200","NACOGDOCHES PD",20.2793905228107,14
"VA1130000","HOPEWELL PD",20.2921782629366,14
"IN0290100","CARMEL PD",20.312134205475,14
"NC0680000","ORANGE COUNTY SHERIFF'S OFFICE",20.3445568464985,15
"CA0450100","ANDERSON PD",20.3507816979811,13
"AZ0090000","NAVAJO CO SO HOLBROOK",20.3565587873781,14
"VA0410000","HALIFAX CO SO HALIFAX",20.3795007109405,14
"MI8234300","DEARBORN PD",20.4016476563757,14
"TX0610200","DENTON PD",20.417186500255,15
"NC0330100","ROCKY MOUNT PD",20.4539001921928,15
"IL0822400","FAIRVIEW HEIGHTS PD",20.4918294527217,14
"PA051SP00","SP: PHILADELPHIA COUNTY",20.5149158546847,14
"MA0122500","WAREHAM PD",20.5189109124854,14
"VA0240000","CULPEPER CO SO CULPEPER",20.547466846007,14
"OR0090100","BEND",20.5482457466475,14
"MA0021900","NORTH ADAMS PD",20.5525341527854,14
"TX1081400","WESLACO PD",20.5681835217903,16
"MI8245300","HAMTRAMCK PD",20.5794158187191,14
"MI8190600","PITTSFIELD TOWNSHIP PD ANN ARBOR",20.6004155725073,14
"PA021SP00","SP: CUMBERLAND COUNTY",20.6453948154889,14
"AR0300100","MALVERN PD",20.6589261338724,14
"IA0500100","NEWTON PD",20.6650931218623,14
"RI0040100","CENTRAL FALLS PD",20.6801713175783,15
"MA0094300","TEWKSBURY PD",20.6943043250374,14
"ME0010100","AUBURN PD",20.7114390827709,14
"GA0060000","BANKS CO SO HOMER",20.7173367733822,14
"MN0270200","BROOKLYN CENTER PD",20.7250165853964,13
"TX0150900","KIRBY PD SAN ANTONIO",20.7697310761232,15
"NC0740300","GREENVILLE PD",20.783501702388,15
"MA0095400","WOBURN PD",20.8437542700571,13
"MO0460000","HOWELL",20.8452095576681,14
"GA0560000","FAYETTE CO SO FAYETTEVILLE",20.8589554275825,15
"GA0640100","CALHOUN PD",20.8853992941132,14
"IL0161000","BLUE ISLAND PD",20.9228439588137,14
"AR0040300","SILOAM SPRINGS PD",20.9424971437477,14
"NY0270000","MONROE CO SHERIFF'S DEPARTMENT ROCHESTER",20.9433338320944,15
"AL0430000","LEE CO SO OPELIKA",20.9729411678426,15
"TN0780000","SEVIER CO SO SEVIERVILLE",21.0021832946341,15
"TX2460200","GEORGETOWN PD",21.0166505052871,16
"CA0310400","ROCKLIN PD",21.0505906636041,15
"LA0550000","TERREBONNE CO SO HOUMA",21.063154523134,14
"LA0370200","WEST MONROE PD",21.0685089624431,15
"TX0200800","LAKE JACKSON PD",21.1299357435991,14
"GA0340000","COFFEE CO SO DOUGLAS",21.1823137323228,14
"GA0970000","MADISON CO SO DANIELSVILLE",21.2174135108299,14
"CT0010400","NORWICH PD",21.2234604607065,15
"AR0050000","BOONE CO SO HARRISON",21.2468499215942,15
"IL0890100","FREEPORT CITY PD",21.250211416948,14
"TX1290100","FORNEY PD",21.2523561813441,15
"TX2370000","WALLER COUNTY SHERIFFS OFFICE",21.2580304468119,15
"MO0140000","CALLAWAY",21.2734443134174,14
"AZ0072700","SURPRISE PD",21.2862511163261,15
"MN0580000","PINE CO SO PINE CITY",21.3533092000627,11
"NY0320100","ROME CITY PD ROME",21.3563868702669,15
"AL0430200","OPELIKA PD",21.4263947550586,15
"OR0210100","LINCOLN CITY",21.4507611406715,13
"WI0540200","JANESVILLE PD",21.4583681033144,15
"CA0191600","COVINA PD",21.4666551532429,15
"MT0070100","GREAT FALLS PD",21.4833888420946,15
"OH0200100","DEFIANCE",21.485813517408,13
"MI8234400","DEARBORN HEIGHTS PD",21.5135121741766,15
"IN0190200","JASPER PD",21.5365418622411,14
"SC0360000","NEWBERRY SO",21.5582082192182,15
"NM0250100","LAS VEGAS PD",21.5628776938374,14
"MO0360400","PACIFIC",21.5819897539963,14
"NY0270200","IRONDEQUOIT TOWN PD ROCHESTER",21.5883242445703,14
"WA0360100","WALLA WALLA PD",21.6194384456824,14
"MA0141500","FITCHBURG PD",21.6208750935225,16
"MT0320100","MISSOULA PD",21.7207252211264,13
"TX2460900","CEDAR PARK POLICE DEPT",21.7660826375276,16
"OH0320100","FINDLAY",21.7665743981084,14
"MO0490300","CARTHAGE",21.8019997995231,15
"TX0370000","CHEROKEE CO SO RUSK",21.804594732613,15
"CA0430700","LOS GATOS PD",21.8231516909295,13
"AL0630100","TUSCALOOSA PD",21.8596283578124,16
"MO0080000","BENTON",21.8638109111504,14
"GA0070100","WINDER PD",21.8727660524374,15
"IA0970100","SIOUX CITY PD",21.8749970466329,16
"PA045SP00","SP: MONROE COUNTY",21.9436769888172,15
"TX1160000","HUNT CO SO GREENVILLE",21.9872243920893,16
"MO0300000","DALLAS",22.0298294984784,14
"OR0240000","MARION",22.0780090690553,15
"AR0440000","MADISON CO SO HUNTSVILLE",22.1680680241727,15
"MI8208200","SP: WAYNE COUNTY",22.2129183299075,13
"OK0360300","PONCA CITY",22.290649754851,15
"SC0440000","UNION CO SO UNION",22.3307821732956,16
"VA0880000","SPOTSYLVANIA CO SO SPOTSYLVANIA",22.6041628398783,16
"PA005SP00","SP: BEDFORD COUNTY",22.6279355050883,15
"PA001SP00","SP: ADAMS COUNTY",22.6390186508707,15
"OH0120200","SPRINGFIELD",22.6648410094474,13
"AZ0110500","ELOY PD",22.6738901947803,15
"ID0280200","POST FALLS PD",22.7644304047804,15
"IN0020200","NEW HAVEN PD",22.770403940974,15
"RI0040700","NORTH PROVIDENCE PD",22.7968807051993,15
"AR0260000","GARLAND CO SO HOT SPRINGS",22.8319967625218,17
"TN0300100","GREENEVILLE PD",22.8427087386319,16
"FL0010000","ALACHUA CO SO GAINESVILLE",22.8516488168229,17
"TX1810200","ORANGE PD",22.9227994141098,16
"TX1390200","PARIS POLICE DEPART",22.9321201018227,16
"GA1470100","MONROE PD",22.9412560540727,16
"TN0600300","SPRING HILL PD",22.944657790001,17
"MI3903900","SP: KALAMAZOO COUNTY",22.9809171129494,14
"MD0010200","CUMBERLAND PD",23.0208319363224,16
"MIDI05300","BIA LAW ENF SAGINAW CHIPPEWA AGCY MT PLEASANT",23.1489513604607,15
"MO0290000","DADE",23.1510319427848,15
"UT0290200","ROY PD",23.1559993093619,15
"PA0022800","ALLEGHENY COUNTY PD PITTSBURGH",23.1635425752777,16
"WA0080200","LONGVIEW PD",23.1936257166324,15
"CA0540100","DINUBA PD",23.1968905674262,15
"AZ0070700","EL MIRAGE PD",23.2283022231874,16
"TX1100100","LEVELLAND PD",23.2390464352931,17
"CA0360400","FONTANA PD",23.2393601325411,17
"ND0300200","MANDAN PD",23.324694278096,16
"NM0070100","LAS CRUCES PD",23.347286286748,16
"MN0190600","SOUTH ST PAUL PD",23.4049140997446,16
"NM0010000","BERNALILLO CO SO ALBUQUERQUE",23.4300859184152,17
"IL0991300","ROMEOVILLE PD",23.4497730069653,16
"GA1360000","THOMAS CO SO THOMASVILLE",23.4556916824644,16
"NY0435000","CLARKSTOWN TOWN PD NEW CITY",23.4579250586267,16
"ME0010200","LEWISTON PD",23.5043699602553,16
"AR0720300","PRAIRIE GROVE PD",23.5157208211839,15
"CT0007700","MANCHESTER PD",23.5387906096577,17
"IN0290700","FISHERS PD",23.5622066937839,16
"CT0009300","NEW HAVEN PD",23.595390551401,18
"SC0320400","LEXINGTON PD",23.61521518183,16
"DE0030800","SEAFORD PD",23.6511578406971,16
"MO0630000","MARIES",23.6751255029267,14
"OR0241700","KEIZER",23.698653386001,14
"MD0220000","WASHINGTON CO SO HAGERSTOWN",23.7049388938837,16
"PA015SP00","SP: CHESTER COUNTY",23.7127004434795,17
"NY0030100","BINGHAMTON CITY PD BINGHAMTON",23.7376911211893,16
"MO0530200","LEBANON",23.7404908758183,15
"VTVSP0600","STATE POLICE NEW HAVEN",23.7996019969254,16
"GA1290100","AMERICUS PD",23.8012801380891,17
"TX1070000","HENDERSON CO SO ATHENS",23.8601359321163,17
"MO0090000","BOLLINGER",23.8676258675451,16
"GA0670300","LAWRENCEVILLE PD",23.8740029992843,16
"MO0481000","RAYTOWN",23.9004569644905,15
"SD0200100","CHEYENNE RIVER TRIBAL PD EAGLE BUTTE",23.9484945529317,16
"TN0390000","HENDERSON CO SO LEXINGTON",23.9488917583447,16
"MN0020600","FRIDLEY PD",23.9580161577154,14
"VA0460000","ISLE OF WIGHT CO SO ISLE OF WIGHT",23.9672342196151,16
"TN0180100","CROSSVILLE PD",24.0410613744867,16
"WI0160100","SUPERIOR PD",24.0425562472325,16
"MI8279300","VAN BUREN TOWNSHIP PD BELLEVILLE",24.0517990433631,16
"MO0980000","SALINE",24.0659338595517,16
"MN0690000","ST LOUIS CO SO DULUTH",24.0788860018611,17
"MN0020400","COLUMBIA HEIGHTS PD",24.1554664522007,15
"KS0310100","JUNCTION CITY PD",24.2036820756931,16
"LA0530100","HAMMOND PD",24.224828946495,17
"MI8328100","CADILLAC PD",24.353638282394,15
"MS0460000","MARION CO SO COLUMBIA",24.4125478212224,17
"TN0780200","SEVIERVILLE PD",24.4129443366927,17
"GA0930000","LUMPKIN CO SO DAHLONEGA",24.4312013413725,17
"CA0361100","UPLAND PD",24.5027411619141,19
"PA025SP00","SP: ERIE COUNTY",24.5116512298886,16
"VA0080000","AUGUSTA CO SO",24.6493132025145,18
"PA031SP00","SP: HUNTINGDON COUNTY",24.6696031453901,16
"OR0220100","ALBANY",24.6820277562697,17
"UT0252200","SARATOGA SPRINGS POLICE DEPARTMENT",24.6930961102901,17
"AR0350000","JEFFERSON CO SO PINE BLUFF",24.7050509930185,17
"ID0010300","MERIDIAN PD",24.7083403420391,17
"NC0920300","CARY PD",24.7113730303089,18
"VA0100000","BEDFORD CO SO BEDFORD",24.7474458141037,18
"MO0460200","WEST PLAINS",24.7832412694535,16
"NV0040100","ELKO PD",24.8122729996452,16
"OH0730000","SCIOTO",24.8535480509939,14
"GA0780000","JACKSON CO SO JEFFERSON",24.9588383877614,17
"IL0900900","PEKIN PD",24.9613981682155,16
"TN0630000","MONTGOMERY CO SO CLARKSVILLE",24.9664073475219,18
"VA0270000","DINWIDDIE CO SO DINWIDDIE",24.9664116887642,17
"MT0150300","KALISPELL PD",24.9820207288192,16
"CO0350000","LARIMER",24.9821577175422,18
"CA0370100","CARLSBAD PD",25.0116956971415,17
"MO0160000","CAPE GIRARDEAU",25.0345861466791,16
"MO0420000","HENRY",25.0840063758703,17
"PA041SP00","SP: LYCOMING COUNTY",25.1094670281687,17
"VA1170000","NORFOLK PD",25.1096009951203,18
"CA0191800","CULVER CITY PD",25.1119263205106,17
"MA0070500","CHICOPEE PD",25.1326735556863,19
"AL0620100","ALEXANDER CITY PD",25.1465343964409,17
"MA0051300","LAWRENCE PD",25.2175272188832,17
"OR0230200","ONTARIO",25.2593115587056,17
"SC0150000","COLLETON CO SO WALTERBORO",25.2791919383357,17
"GA0430100","BAINBRIDGE PD",25.2940861746855,18
"NV0120000","NYE COUNTY SHERIFFS COUNTY",25.3201516014372,16
"CA0240400","LIVINGSTON PD",25.3339709332429,18
"MO0660000","MILLER",25.3553146075056,16
"OR0020100","CORVALLIS",25.4054497264834,17
"TX1551200","WACO PD",25.4340800131416,19
"MD0090000","CHARLES CO SO LA PLATA",25.4498719315038,19
"IN0180000","DELAWARE CO SO MUNCIE",25.5173284014248,15
"MI5658300","MIDLAND PD",25.563993069341,17
"TX0571800","MESQUITE PD",25.5730888268135,19
"UT0184800",NA,25.5748456461446,16
"PA028SP00","SP: FRANKLIN COUNTY",25.5763205507281,17
"TN0380100","BROWNSVILLE PD",25.6321865497818,18
"NC0230200","SHELBY PD",25.6585117874465,18
"WI0300000","KENOSHA CO SO KENOSHA",25.7341380093422,17
"TN0270100","HUMBOLDT PD",25.7549450022899,18
"PA020SP00","SP: CRAWFORD COUNTY",25.7654432697512,17
"MA0010500","DENNIS PD",25.773149050925,17
"CA0194600","MONROVIA PD",25.7772896265648,16
"MI5905900","SP: MONTCALM COUNTY",25.7970669346253,16
"VA0750100","MANASSAS PD",25.8146898709117,19
"MI3803800","SP: JACKSON COUNTY",25.8249581772117,17
"MO0951000","BRIDGETON",25.8534430048748,17
"SC0260200","CONWAY PD",25.87534080092,18
"MI8008000","SP: VAN BUREN COUNTY",25.8805541607766,17
"IN0880000","WASHINGTON CO SO SALEM",25.9402025970259,17
"NC0410000","GUILFORD CO SO GREENSBORO",25.958210080979,19
"MA0030700","FAIRHAVEN PD",25.9735279780242,17
"FL0550000","ST JOHNS CO SO ST AUGUSTINE",25.9934147334911,19
"MN0270300","BROOKLYN PARK PD",26.0975016425385,18
"SD0060100","ABERDEEN PD",26.1407552513219,17
"SC0160200","HARTSVILLE PD",26.1550635157021,18
"VA0530100","LEESBURG PD",26.2336415553074,19
"MA0081200","NORTHAMPTON PD",26.2598820800309,18
"MA0070100","AGAWAM PD",26.2640084721927,18
"WA0340200","TUMWATER PD",26.2719873221038,15
"MO0040000","AUDRAIN",26.2933643779132,17
"SC0080600","HANAHAN PD",26.3021403140986,18
"AL0010500","GARDENDALE PD",26.3101109459504,18
"AL0140100","CLANTON PD",26.3145342307666,18
"TX1700100","CONROE PD",26.3178718896949,20
"MI2586000","DAVISON TWP PD DAVISON",26.3281384454561,17
"VTVSP0800","STATE POLICE DERBY",26.4418272284226,18
"TN0790600","BARTLETT PD",26.4583330048478,19
"OR0170100","GRANTS PASS",26.5145179010999,17
"MO0500300","FESTUS",26.6149738307456,17
"MO0957500","VELDA CITY",26.635953814398,18
"OK0240100","ENID",26.6729373701292,18
"IL0920000","VERMILION CO SO DANVILLE",26.6793446566612,16
"AR0010200","STUTTGART PD",26.7533307563276,19
"VA0070100","ARLINGTON COUNTY PD ARLINGTON",26.7573054437327,20
"AZDI08900",NA,26.7727771996899,18
"PA062SP00","SP: WARREN COUNTY",26.776257028708,18
"CA0150300","DELANO PD",26.7878087597676,21
"MA0072200","WESTFIELD PD",26.8348197069671,19
"AR0150000","CONWAY CO SO MORRILTON",26.8524073242183,18
"MO0952800","FERGUSON",26.8544749995674,18
"WA0171200","REDMOND PD",26.8814643535667,16
"IA0780100","COUNCIL BLUFFS PD",26.8970148541714,19
"CA0370300","CORONADO PD",26.9042327578918,18
"IA0770400","URBANDALE PD DES MOINES",26.9789247849157,18
"TN0890100","MC MINNVILLE PD",27.0017604367344,18
"TN0940000","WILLIAMSON CO SO FRANKLIN",27.0149119506078,19
"MO0070000","BATES",27.0645429827537,18
"NC0260300","SPRING LAKE PD",27.1103910886978,16
"AL0310200","GADSDEN PD",27.1958750292191,19
"UT0250300","OREM PUBLIC SAFETY",27.2081817786336,19
"LA0150000","CONCORDIA CO SO VIDALIA",27.2287364123816,18
"TX2410000","WHARTON CO SO WHARTON",27.2514952428449,20
"MN0272700","MAPLE GROVE PD",27.2529788389777,19
"CA0191200","BURBANK PD",27.266404771151,20
"MO0240400","GLADSTONE",27.2920653708188,18
"NJ0061400","VINELAND PD",27.3003088446254,21
"GA1470000","WALTON CO SO MONROE",27.318484963332,19
"TN0830100","GALLATIN PD",27.3265539342811,19
"AL0580000","SHERIFF'S OFFICE ASHVILLE",27.3952490828254,18
"AR0600400","SHERWOOD PD",27.4403657522625,18
"VA0170000","CAROLINE CO SO BOWLING GREEN",27.4469724991719,18
"ID0420000","TWIN FALLS CO SO TWIN FALLS",27.4486882669523,10
"NH0063400","MANCHESTER PD",27.5771718211259,20
"MA0051100","HAVERHILL PD",27.682578307525,20
"OR0340700","CORNELIUS",27.6963709149335,19
"VA0990000","ALEXANDRIA PD",27.7307849703832,21
"MN0070100","MANKATO PD",27.8843974599327,18
"CA0370800","LA MESA PD",27.88485673367,20
"MI5805800","SP: MONROE COUNTY",27.8902376696819,17
"OK0490200","PRYOR",27.8935184680567,19
"TN0260200","WINCHESTER PD",27.8958579350558,19
"MO0950800","BRECKENRIDGE HILLS",27.9417122412349,18
"MA0071200","LUDLOW PD",27.9802473308888,19
"KY0760200","RICHMOND PD",27.9835515638538,19
"WI0137000","FITCHBURG POLICE DEPARTMENT",28.0345435240983,18
"MN0190800","EAGAN PD",28.0552604924384,20
"MI3713700","ISABELLA CO SO MT PLEASANT",28.0647934348123,15
